NodeID,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1,0.381511576339812,0.380971641947388,0.396353998379082,0.395874378804259,0.39577277092024,0.395775930557842,0.634677820468604,0.585253245488322,0.580493996477456,0.607527389990912,0.611571970027768,0.611740288516283,0.611522339826196,0.649728161941198,0.650059943720941,0.649733209627394,0.649726414605524,0.650134940544666,0.65040198365572,0.608389443930403,0.610266999690794,0.607840286503278,0.607789921989902,0.530570903619324
2,0.492540051774508,0.487808514412263,0.592345407695437,0.588352545743955,0.587503969233851,0.587529815118549,0.952007260486132,0.85698034583332,0.881001004401162,0.745182308309579,0.798169142473195,0.799643821112553,0.797734550140392,0.847467412284809,0.850373300411542,0.847510861095869,0.847451222309682,0.851029689877165,0.853367482623339,0.754648027727765,0.786736187030352,0.748618948596165,0.748065942150726,0.640879376193244
3,0.434793732957882,0.434788414533508,0.513299853453815,0.513294528758457,0.513293682335124,0.513293866477241,0.821285706741093,0.763535487658222,0.827364416995253,0.728292854828017,0.695681657321948,0.695683281418717,0.695681115232377,0.739161019076211,0.739164187896952,0.739161181005661,0.739161169438137,0.739165118991959,0.739167704232175,0.728307602321645,0.69566876423313,0.72829778005536,0.728296882713635,0.637238404280005
4,0.541935541042191,0.541913908728583,0.607131877760582,0.607114331283099,0.60711075357912,0.607110896348503,0.971429818988884,1.0947526574179,1.00819393740484,1.06961839598279,0.8671433363531,0.867149954167627,0.867141137399511,0.921336955123558,0.921350221842141,0.921337128738835,0.921336871261535,0.921353294045619,0.92136408748547,1.06966365547843,0.867090755126252,1.06963480128481,1.06963214759344,0.93586270484625
5,0.463456903455874,0.463456436391181,0.64064068735129,0.640640394019187,0.640640455826541,0.640640458917411,1.02502533004515,0.812514982791888,0.798433707293262,0.854018878772193,0.741532202173265,0.741532386629124,0.741532128624618,0.78787780882214,0.787878118024231,0.787877828243564,0.787877889252478,0.787878295901691,0.787878529136001,0.854019104564953,0.741530968449198,0.854018836732753,0.854018822176107,0.747265970397051
6,0.460561929133869,0.46056181009052,0.545267020841103,0.545266931997822,0.545267199382231,0.545267228685063,0.87242814294226,0.874185518680431,0.591443719717495,0.768433790403761,0.736900193204633,0.73690016120829,0.73690009212766,0.782956314195463,0.782956402615701,0.782956454325575,0.782956501917171,0.782956531588777,0.782956642879042,0.768433977792121,0.736899766915931,0.768433609688419,0.768433352994562,0.672379017054779
7,0.450153440892034,0.450149565772337,0.511337647471411,0.511335932421267,0.511335610989898,0.511335818405415,0.81814263494681,0.806053770686739,0.797139594014197,0.672435360415276,0.72025353523668,0.720254509159949,0.720253084943362,0.765268781506947,0.765271116091924,0.76526877189474,0.765268814410312,0.76527164933264,0.765273528129054,0.672439337606695,0.720244369749223,0.672436745256038,0.672436444505488,0.588376088068102
8,0.386877464248003,0.386876801445537,0.348034741621708,0.348034506207255,0.348034586007712,0.348034609258546,0.55685629464995,1.03391103695757,1.03108881458094,0.628294235630663,0.619005657923516,0.619005722821249,0.619005598278702,0.657693348178502,0.657693684106847,0.657693469403754,0.657693452254973,0.657693887628934,0.657694221887921,0.628295223863442,0.619004092707246,0.628294409739167,0.628294231897905,0.549756048540737
9,0.297123291031782,0.297121303507577,0.418558713718958,0.418557157642201,0.418557061895343,0.418557266528273,0.669695401761683,0.544230556888697,0.830748580275596,0.749671778155415,0.475401397532424,0.47540206639362,0.475401204612459,0.505113689286904,0.50511490372222,0.505113827368352,0.505113775323289,0.505115141361729,0.505116273010176,0.74967537522401,0.475396666126123,0.749672986967181,0.749672766448312,0.655958461762899
10,0.598692935659037,0.598692713751914,0.535096634441507,0.535096535167624,0.535096808093464,0.535096850365041,0.856155647619751,1.01572300550306,1.02337886007909,0.889745751085564,0.957910898185634,0.957911033306408,0.957910963972187,1.01778027563798,1.01778037158997,1.01778052873377,1.01778048204699,1.01778061652541,1.01778075217539,0.889746025615984,0.957910055711856,0.889745286170996,0.889745075584853,0.778526581126481
11,0.467567106286547,0.467547999199718,0.497350167151626,0.497347386792154,0.497351962934904,0.497365082123556,0.795848650714523,0.856902275537014,1.01836889960864,0.998671710321899,0.748273867212902,0.748289309491972,0.748281994147286,0.795038426698645,0.79504412745294,0.795059827764955,0.79505391441871,0.795065312880897,0.795076589176644,0.998691437608105,0.748213818985798,0.998633063849797,0.998619922053428,0.873761614080452
12,0.548432024119931,0.548421692300616,0.53520346267142,0.535200558113998,0.535201997416183,0.535207463021141,0.856363396326783,0.836765244229315,0.852074299925463,0.834599695892159,0.877569689958451,0.877577190836742,0.877573158326948,0.93241642632236,0.932420145220546,0.932426118959105,0.932423350592643,0.932429903609066,0.932435877331111,0.834617996463856,0.87753843853804,0.834577977969313,0.834569534261477,0.73022048651921
13,0.443027958097431,0.442858344322746,0.534845692853316,0.534825433833109,0.53486427332505,0.534978649550499,0.856518746636591,0.578146902100256,0.787676716114094,0.72809167269416,0.710356732258009,0.710496374425327,0.710432865567316,0.754733411937444,0.75478093783321,0.75492809151595,0.754874129259376,0.754973389222257,0.755073726869786,0.728311126072887,0.709821705714277,0.727635617097336,0.727481420586592,0.636202837189683
14,0.312573853135293,0.312568257129189,0.64210387076681,0.642101120687553,0.642101091618612,0.642101561398697,1.02737179066344,0.667441304631779,0.899245835512911,0.86303422153938,0.500142528737856,0.500145957768125,0.500142288427851,0.531399366222962,0.531403127075583,0.53140278201483,0.531402070872656,0.531405885077441,0.531409130939269,0.863042277424278,0.500126859058522,0.863032245679482,0.86303144320206,0.755141839288748
15,0.686921921801971,0.68692013876723,0.459552133361806,0.459551698858119,0.459552203182962,0.459553350099324,0.735290345924195,0.753699409736654,1.00310155241956,0.870021328841209,1.09908975607881,1.09909107336114,1.09909041835169,1.16778255890311,1.16778312014232,1.16778444684445,1.16778397694963,1.16778502314422,1.16778604536642,0.870023464839595,1.09908437271308,0.870017093376908,0.87001568246193,0.761260255746221
16,0.612083945529422,0.612079482313867,0.580319171953656,0.580318357503053,0.58031913424376,0.580322198549498,0.928530240719053,0.947016558741818,1.02814083575983,0.772372876173858,0.979373754811606,0.97937667981883,0.979376339479832,1.04058509610597,1.04058571797824,1.04058928414246,1.0405879677445,1.04059057685816,1.04059300429474,0.772378836158899,0.979360795388665,0.772360359509336,0.772355017318395,0.675800814518825
17,0.451059818099612,0.451047926595325,0.460645512564604,0.460642454761639,0.460643074209408,0.460654756599777,0.737108297261635,0.674240440154981,0.755314843875182,0.653891343486786,0.721802027126377,0.721807226584523,0.721813375307506,0.766922156987209,0.766920498632709,0.766928704848633,0.766925421454175,0.766932454141182,0.76693831531922,0.653905025755125,0.721773248474679,0.653861589035276,0.653843114073284,0.572087068928043
18,0.607499769352786,0.6074749302053,0.452086682045877,0.452084142774671,0.452088958400466,0.452103036974842,0.723433016350827,0.996506088569594,0.993147226454666,0.891401480950901,0.972221267180621,0.972241673604642,0.97223247473895,1.03298216591723,1.03298908944308,1.0330106618208,1.03300272911618,1.03301729353533,1.03303203886828,0.891431322988104,0.972142958078176,0.891339053328098,0.891317875453056,0.77985616718454
19,0.400790897678932,0.400583731775632,0.419801998056952,0.419777884189478,0.419823804630477,0.419958957156142,0.672587294430425,0.702874862054236,0.665622022929196,0.77692980564429,0.643112426139034,0.643283017833383,0.643205486459012,0.683281697109291,0.683339744935567,0.683519565874533,0.683453586833662,0.683574928734895,0.68369750886071,0.777229243241839,0.642458822155961,0.776307416582329,0.776097262087204,0.67861648161228
20,0.426063672556379,0.424768676235298,0.517794632943088,0.517542167163694,0.517578818671924,0.518567669094991,0.83490312168344,0.758355116681779,0.54809941496855,0.573247110723795,0.693332543490519,0.693903310890008,0.694581335869245,0.737508257057218,0.737322082312121,0.738212238013171,0.737852699273352,0.738612342490357,0.739264393155543,0.57442859410803,0.690205351041198,0.570684320439812,0.569084329280581,0.495735458394708
21,0.338640310442426,0.338623318151533,0.569261069497782,0.569259010729802,0.569262443655229,0.56927226425519,0.910884841130932,0.541969643626807,0.61798122494032,0.68056438230222,0.541972478892227,0.541986171536928,0.541979673139056,0.575843465006692,0.575848456173894,0.575862587531346,0.575857225662965,0.575867328135807,0.575877397530564,0.680586951520921,0.541919059977882,0.680520594278223,0.680505637253054,0.595407558682957
22,0.517988727990014,0.517968857997933,0.476929778703475,0.476927332329765,0.476932144832961,0.476945494445754,0.763177547502234,0.841772448141026,0.6776979809082,0.756869162321968,0.828958837659991,0.828975087551893,0.828967725568808,0.880766466554259,0.880771878397866,0.880789074064455,0.880782831019262,0.8807944663392,0.880806155315259,0.756907305508446,0.82889628360089,0.756789726798856,0.756762772168571,0.662107633835535
23,0.490742864973937,0.489601756950323,0.552293748505578,0.55229205550752,0.552741247857961,0.553187804111824,0.886841926994827,0.701125379848769,0.59141439071809,0.654726669482996,0.795284747282967,0.796720762902102,0.795130351768986,0.843851411926105,0.844719800928863,0.84594434321897,0.84552892895285,0.846195022554333,0.846983776826334,0.656361007406602,0.79072649579112,0.651433335531118,0.651054121605016,0.567475307728547
24,0.263739377985854,0.263723926210075,0.300952570148565,0.300950102085576,0.300954754717223,0.300968342429812,0.481614952484777,0.514938742720046,0.730750955592157,0.569844460500568,0.422121255959858,0.422133910116056,0.422128195813724,0.448501948113777,0.448506239739165,0.448519707410124,0.448514727553579,0.448523861460195,0.448533050009347,0.569868941542407,0.422072311662543,0.56979377436804,0.569776529610345,0.498516181488386
25,0.424836078191942,0.423228832814257,0.415600241299448,0.415201567698322,0.415259443342689,0.416817600053745,0.675099806264675,0.52968897525171,0.680481895106773,0.469828872343391,0.694175552512777,0.694882917630982,0.695723753814514,0.738606348170246,0.73837436322488,0.739479142435061,0.73903440150047,0.739974721664787,0.740781618082567,0.471450273947458,0.690295073297,0.466312105143887,0.46411534063685,0.403062386728945
26,0.349796096089295,0.348781353267564,0.39023030556064,0.389973778381942,0.390011066479059,0.39101442793677,0.630896783211958,0.623539450404987,0.641519194354785,0.784577037940942,0.568789507720785,0.569235719483546,0.569766428944238,0.604998197214236,0.604851563833926,0.605548959424365,0.605268565365652,0.605861739531602,0.606370711439883,0.785798115263032,0.566339741419963,0.781928005904604,0.780274659134454,0.680453070510792
27,0.501494173330734,0.501210187747101,0.540392633465564,0.540349402246822,0.540384812517965,0.540581640120673,0.865927256914969,0.789152452649966,0.83922137084741,0.5060327040297,0.804927694494734,0.805129282838221,0.80509883974892,0.855266504390876,0.855310356799891,0.855541586844278,0.855454450338255,0.855620968431514,0.855781822247305,0.506410442382326,0.804094733833759,0.505232570541529,0.504864823387687,0.441117491262797
28,0.47079185742096,0.470602242689631,0.576846223675681,0.576799064235637,0.576806577851195,0.576990546098682,0.924153095851735,0.670563393560912,0.746187975202772,0.696276290149553,0.754970356803633,0.755054623560003,0.755152206531596,0.802277971979352,0.802251390707253,0.80238207141944,0.802329462963519,0.802440624126133,0.802536220824425,0.696445958092607,0.754511052054549,0.695908478480019,0.695680199231192,0.608403052188609
29,0.0374321021092915,0.0374321021092915,0.0376303671043564,0.0376303671043564,0.0376303671043564,0.0376303671043564,0.0602085873669703,0.0687139603430757,0.0666682012644776,0.0726941687565467,0.0598913633748664,0.0598913633748664,0.0598913633748664,0.0636345735857955,0.0636345735857955,0.0636345735857955,0.0636345735857955,0.0636345735857955,0.0636345735857955,0.0726941687565467,0.0598913633748664,0.0726941687565467,0.0726941687565467,0.0636073976619784
30,0.330109072639276,0.330090572916419,0.362828484876489,0.362823660714247,0.362824514802135,0.362843000280607,0.580645141844152,0.873811653149925,0.902434217928868,0.822144059672234,0.528340143677277,0.528348363941575,0.528357739430187,0.561373209925014,0.561370645391062,0.561383444099931,0.561378211355275,0.561389072701047,0.561398392585276,0.822165302732891,0.528295495738939,0.822097948745993,0.822069394656635,0.719271026102644
31,0.37839613736437,0.378254437337227,0.478095986944937,0.478061757529946,0.478067230533373,0.478200955657485,0.765824548593844,0.809944236915149,0.875909521647804,0.660696390852202,0.606707134479912,0.606770004437778,0.606842950319297,0.64471734111975,0.644697478592834,0.644795228896225,0.644755830531969,0.64483888818738,0.644910225589919,0.660846810841766,0.606363717205337,0.660370588786455,0.660168457170244,0.57736634392252
32,0.28921120809553,0.286090199045306,0.352641534408245,0.351856002855819,0.351969965523828,0.355056882144898,0.584286568108522,0.342250206838865,0.386891303388232,0.322624500661147,0.490781319215335,0.492152241661008,0.493783490801858,0.523482499139615,0.523029851096221,0.525174348272961,0.524314627330627,0.526134533513266,0.527696005680046,0.326011705985664,0.483248498086568,0.315278921859726,0.310687504013954,0.265501098731308
33,0.436382500276126,0.435565357475002,0.336593724915589,0.336592831084691,0.336888473984038,0.337182005158276,0.540636168588591,0.76103119925308,0.857516481403416,0.871471555004006,0.705442260009958,0.706470940781539,0.705331805594738,0.748716982070577,0.74933889765875,0.75021597768772,0.749918368555368,0.750395583795537,0.750960838095112,0.872493872367959,0.702177772504638,0.869411306121103,0.869174191661976,0.759151821919101
34,0.45973747102417,0.458067714813236,0.218605097819582,0.218169358053865,0.218232782747416,0.219935164702494,0.3608480311691,0.718351642924903,0.518574063374636,0.622972317268559,0.750577515965561,0.751313051750615,0.752187095673201,0.798574525846279,0.798334142070037,0.799481935939728,0.79901899627279,0.799997459724817,0.800837167566558,0.624977163833444,0.746545706164446,0.61862119619634,0.615909229296244,0.535168275263392
35,0.43112971335388,0.431072781352156,0.300425719519328,0.300416864424843,0.300424338596383,0.300464448764732,0.480946476319783,0.680813179959697,0.654125895023927,0.644672526742792,0.690315353110818,0.690355209222754,0.690348660133282,0.733465423897357,0.733475183851003,0.733521898444493,0.733504342215696,0.733537532522185,0.733569520214265,0.644728474133138,0.690148845955195,0.644553378588669,0.64449882042826,0.563841252115477
36,0.0596090881878217,0.051319512677388,0.0572652361442356,0.0572652361442356,0.0572652361442356,0.0572652361442356,0.097982564544427,0.126777789122067,0.163572975904411,0.138513613664936,0.130921845615129,0.101719361764874,0.0859698778341612,0.104832072195679,0.156027592911535,0.17812749054789,0.172136491403863,0.158527310467484,0.148045640568606,0.122473358499766,0.144509185114962,0.123796792786031,0.13157454444255,0.101752695018779
37,0.0393321673223148,0.0393321673223148,0.035816423030509,0.035816423030509,0.035816423030509,0.035816423030509,0.0573062768488145,0.0666570047197447,0.0685571843344744,0.0488665842658946,0.0629314677157036,0.0629314677157036,0.0629314677157036,0.0668646844479351,0.0668646844479351,0.0668646844479351,0.0668646844479351,0.0668646844479351,0.0668646844479351,0.0488665842658946,0.0629314677157036,0.0488665842658946,0.0488665842658946,0.0427582612326578
38,0.605759642287054,0.605640007623949,0.596683162060012,0.596672224362585,0.596675952679264,0.596711873943474,0.955016734389557,1.01897465967009,0.978718233290682,0.793929998325572,0.969892889713933,0.969794253126842,0.969688428632711,1.03032431578639,1.03055005820057,1.03063836895698,1.0306060243904,1.03070973198957,1.03065999773559,0.79393417202832,0.969782895379156,0.793787414709818,0.793707463287002,0.694387069810227
39,0.274378372611634,0.272884937551929,0.289272627622095,0.289054789861271,0.289006914502895,0.289665341775536,0.467069910192294,0.497603383605087,0.532017415578296,0.498825370793434,0.447541863989836,0.448235720401914,0.448396164420974,0.478437530029211,0.480820166486936,0.483691933476424,0.482833329108663,0.485791026289145,0.483616443969587,0.501088811840787,0.45001790489927,0.497676985797895,0.495663097295206,0.431379567662535
40,0.311000503720806,0.30775451001948,0.180317893246331,0.178879892506504,0.178074797322376,0.178957532090108,0.294741438507011,0.715247911961223,0.614136487395124,0.680651560560508,0.507301138690764,0.507651929460757,0.508531761564221,0.540072905100764,0.541545672330899,0.541165145124045,0.539846427673333,0.540350178751248,0.542634619237335,0.684389108442599,0.506938561958211,0.679095842684016,0.678332059002514,0.590768765565325
41,0.505520628152934,0.505368054395695,0.607616804035685,0.607593108645208,0.607580412492162,0.607661139063657,0.972697588712639,1.00840263287708,0.814796361805169,0.913811159268191,0.809658199126797,0.809644635405062,0.809620226211241,0.86041677561364,0.860741773760437,0.861030410707016,0.860938611664611,0.861153261157583,0.860956964754925,0.91409233365323,0.809889051273389,0.913607838656358,0.913342056816855,0.798809735352074
42,0.0327109845795443,0.0327109845795443,0.0364003251107659,0.0364003251107659,0.0364003251107659,0.0364003251107659,0.0582405201772255,0.0509934269670709,0.0737212019362307,0.0711617955631424,0.052337575327271,0.052337575327271,0.052337575327271,0.0556086737852254,0.0556086737852254,0.0556086737852254,0.0556086737852254,0.0556086737852254,0.0556086737852254,0.0711617955631424,0.052337575327271,0.0711617955631424,0.0711617955631424,0.0622665711177496
43,0.484538539646309,0.484421096481004,0.557450951371129,0.55742118739,0.5574166417745,0.55749097752291,0.892417272762959,0.879371387493565,0.834617697046695,0.679299416929529,0.775894369391982,0.775944937996089,0.775953501693564,0.82459746782857,0.824772091750269,0.824981219806806,0.824920100672882,0.825137242110667,0.824984108654622,0.679642609703882,0.776078798281638,0.679141250456729,0.678859118963795,0.593668054477973
44,0.273513242842917,0.272815730312848,0.505467690088383,0.505449262247382,0.505322762233007,0.505537255453386,0.809987534402491,0.515987362607447,0.422501783523325,0.562712243775266,0.440597511203373,0.439071578255017,0.438251597909195,0.466358557990445,0.469271577911828,0.470526374392315,0.4700309328704,0.469506732835612,0.469045076280325,0.562331614017687,0.441285485671206,0.562273480452899,0.562444169407235,0.491734500190766
45,0.264421161595611,0.25989588273697,0.204563412382955,0.204384315126217,0.203124128770325,0.205256856821373,0.339610218845815,0.728145117148658,0.613297451528256,0.617206826648582,0.442383061517041,0.432458770951263,0.427121410658406,0.458481159016731,0.477408438904708,0.485555604600691,0.482347234175699,0.478932387133752,0.475925092502032,0.613646891506222,0.446858538285682,0.613111022147848,0.614708757144632,0.534098809852587
46,0.375698645643804,0.375648912914946,0.407251565343039,0.407248456147665,0.407230484501723,0.407261852729946,0.651783530320985,0.803064555767241,0.819659765809666,0.655036247290638,0.601331421031064,0.601225187319314,0.601167905923563,0.638792006268391,0.638996864566389,0.639086170429596,0.639051091136794,0.639016054271938,0.638982712649726,0.654992577238749,0.60138049250098,0.654981235575329,0.654999755003561,0.573072778856713
47,0.616713855110986,0.61663505559758,0.713148324824712,0.713122858211238,0.713097180212828,0.713079665026621,1.14103229871707,0.730771252447661,0.701767454576505,0.89981965341745,0.987039744341427,0.987123980740184,0.987166686904505,1.04880989302437,1.04889969930306,1.0488940647899,1.04885571496152,1.04887715756811,1.04893008877978,0.899960776214108,0.98713615184388,0.899868766476071,0.899876966311662,0.787335733742343
48,0.529615447762533,0.529612021633382,0.590694413611886,0.59069340523932,0.590692605801812,0.590692079670796,0.945111246166448,0.808530714898239,0.774568506218065,0.677843373392695,0.847398413433815,0.84740190964772,0.847403689025161,0.900364091106192,0.900367983778731,0.900367743195492,0.900365747996555,0.900366923538055,0.900369210610425,0.677847287184822,0.847401765410296,0.677843995710593,0.677844194783991,0.593111760471172
49,0.511078533995239,0.508933808149738,0.68064543281499,0.680088695993969,0.679520253164787,0.679127277505574,1.08889821148402,0.931568722978536,0.643027599638636,0.627050583197369,0.825833453754439,0.828137356423849,0.829304174232829,0.87964022485029,0.882093269050292,0.881937618569951,0.880891800225418,0.881470713927797,0.882917635466537,0.630863220588875,0.828471536149556,0.628383172622818,0.628609823662436,0.548509463521599
50,0.226935584148067,0.226925501178274,0.358074631294466,0.358071918356848,0.358071967496722,0.358076854815966,0.572939080136565,0.247529003458187,0.410959702561023,0.426173480114255,0.36312709510025,0.363128417669358,0.363128457561909,0.385821979830691,0.385825649615526,0.385825928544093,0.385825603391767,0.385832876129722,0.385831081306209,0.426178751236048,0.363126828367724,0.426170370848108,0.42616538004451,0.372890810294213
51,0.382565259645467,0.3825600782036,0.405526123650794,0.405524557215804,0.405524464810554,0.405525877069637,0.648851760343592,0.955545662853088,0.81782689792495,0.815556407616231,0.612138625676546,0.612142432346638,0.612142051417796,0.650398500603887,0.650403956394562,0.650404175429696,0.650392714789612,0.650400666603788,0.650401752955592,0.815545789817285,0.612127748052773,0.815533294824756,0.815530371438313,0.71358508143803
52,0.394268142993474,0.394259990279854,0.385423085981128,0.385420014770953,0.385417173731447,0.385415165826218,0.616677610745786,0.586276769679627,0.553022104690648,0.635281749281357,0.630861240919764,0.630869714619899,0.630873810246519,0.670297946819723,0.670307195007841,0.67030665843241,0.670301839865216,0.670304698223452,0.670309990222209,0.635292566847153,0.630869401414684,0.635283925255623,0.635284323815791,0.555868745287517
53,0.360040903391667,0.360010107295333,0.307613660149328,0.307605981488009,0.307606350416901,0.307618211428828,0.492253256429679,0.486202808277237,0.527338203895083,0.612189082720583,0.576293027011116,0.57631376974657,0.576307534800425,0.612313394917991,0.612346101595058,0.612347353553764,0.612265318710605,0.612322956244171,0.612325693133739,0.612090432507669,0.576203404707369,0.611994950584744,0.611970514824179,0.535445815054302
54,0.437501210424306,0.437501091729435,0.622968411341997,0.622968309719985,0.622968372888405,0.622968370002301,0.996749746516436,0.762721355898884,0.826838331028299,0.686378006338319,0.700002550343017,0.700002606487991,0.700002685103075,0.743752753330199,0.743752880080694,0.743752865644151,0.743752768615165,0.743752949104908,0.7437530650387,0.686378215058723,0.700002400629145,0.686377940013598,0.686377933955706,0.600580491403009
55,0.548558013340729,0.548555579179106,0.456119311995384,0.456117231366926,0.456117176814283,0.456117111152781,0.729793105008196,0.852036974373452,0.904148066555362,0.818439112797736,0.877698062989025,0.877698798976102,0.877697807609523,0.932553827643542,0.932555273812755,0.932553843049698,0.932553910873194,0.93255571572926,0.932556934442053,0.818442792016386,0.877692064027961,0.818440447344981,0.818440217983592,0.716129878594585
56,0.466952270041174,0.466949225187231,0.338047524180816,0.338046681376328,0.33804578066031,0.338045366853571,0.540876497255244,0.624812872093762,0.562628658913123,0.521903407975077,0.747135769941673,0.747138929138097,0.747140475321817,0.793834613876225,0.793838077201486,0.793837995024014,0.793836175956112,0.79383732767702,0.793839210806427,0.521908682028464,0.747138784053791,0.521904426618278,0.521904698226639,0.456664135260169
57,0.432722125658105,0.432721962596918,0.545331169019323,0.545331047476851,0.545331119681178,0.545331111427805,0.872530202234536,0.919775230079547,0.60470272866413,0.950164358169828,0.692356048632716,0.692356031131721,0.692356109767778,0.735628340331703,0.735628403793752,0.735628462624824,0.735628292037519,0.735628546106011,0.735628589111215,0.95016480740512,0.69235589422384,0.950164546203151,0.950164548315679,0.83139356102082
58,0.37855421766684,0.378475422001816,0.409140858754755,0.409086213931819,0.409074838198695,0.409075225679256,0.654683720458815,0.622488019533654,0.516864963459741,0.664709957092833,0.605855109154089,0.605879668396914,0.605847839770063,0.643711291480049,0.643759650752009,0.643712006974296,0.64371092921063,0.64377058091658,0.643809641800732,0.664813485278552,0.605664616669586,0.664747593627232,0.664741410708292,0.581499196046095
59,0.209749035244996,0.168988622961137,0.0495443514211449,0.0414734546112937,0.0414734546112937,0.0414734546112937,0.0961397378503938,0.238018974094485,0.291315561031249,0.320850511027358,0.42228139959926,0.434895420317021,0.418540920309428,0.443636225681724,0.468509351213951,0.444008451149841,0.443509486963582,0.474121796291228,0.49408891983904,0.401433310272121,0.324087257962871,0.350175631196338,0.345464632041619,0.185247810835545
60,0.46376949992336,0.462075964118899,0.357522464073804,0.355841380328651,0.355483426178056,0.355494110928105,0.573820868806383,0.982803767589124,0.976323087921782,0.715182267912685,0.745639572533651,0.746165225089979,0.745484027670675,0.79203226688834,0.793068633845196,0.792047738100089,0.792026779226605,0.793302668840417,0.794135471125538,0.718538667950549,0.741554207272547,0.716402411729805,0.716206226245207,0.621816843166409
61,0.406733634457066,0.406713798999003,0.582545556612186,0.58252869734945,0.582525349265737,0.582525638520964,0.932092183966362,0.583695164939486,0.601683911983502,0.657087991988363,0.650817982027442,0.650824256622956,0.650816167921653,0.691491536039359,0.69150368941443,0.691492024874067,0.691491664576598,0.69150674927367,0.691516489834608,0.65712971244288,0.65076971082534,0.657102126896764,0.65709938767279,0.574901507890421
62,0.539108166710053,0.538949510908361,0.499176395282842,0.499045900750572,0.499018092329153,0.499019217472941,0.798821687074369,0.859823791466381,0.970929442598072,0.935268984923232,0.862912023707624,0.862961399794447,0.862897416558374,0.916824218440975,0.916921812118302,0.916825787695647,0.916823788356518,0.916943854553845,0.917022279290943,0.935615037113252,0.862528545802293,0.935394542271707,0.935374292604933,0.817952565644893
63,0.43020612247321,0.430203467101477,0.395925600001935,0.395923918412585,0.395923795753862,0.395923720084168,0.633483024326781,0.676839837644701,0.449375229480873,0.478401228379149,0.688335428516077,0.688336093194829,0.688335014766293,0.731355988670643,0.731357568091207,0.731356012630315,0.73135593734773,0.731358052674946,0.731359232133463,0.478406572989071,0.688328884539303,0.478403168505119,0.478402844981241,0.418594771061795
64,0.55514273248984,0.555140131581934,0.46747819770796,0.467477280279888,0.467477996436358,0.467479718883995,0.747977526205418,0.798198568645872,0.882044089878276,0.797582962355668,0.888247173494353,0.888248898946858,0.888247856148724,0.94376222640717,0.943763130454094,0.943764501240736,0.943763848385571,0.943765490661371,0.94376688174371,0.797588489182973,0.888239524225694,0.797576561077985,0.797574033757639,0.697869001551031
65,0.485440059208379,0.485402917713953,0.715936229509505,0.715907185321543,0.715901342774034,0.71590218890129,1.14553297201274,0.871672065267292,1.03554518899854,0.761956742916018,0.776790235852421,0.776802162121355,0.776787285536208,0.825334965055306,0.825357342508025,0.825336437174398,0.825335685846799,0.825363564334984,0.825382024761361,0.762011380942394,0.776699557299036,0.761973835464368,0.761969898618698,0.66664431653482
